2025-06-09 20:15:43,<frozen runpy>,pid=6318,model=Gate_BertExpert+QuoraDistilExpert+SVMFeatureExpert,phase=fit,seconds=2.03,valid_log_loss=0.103
2025-06-09 20:15:45,<frozen runpy>,pid=6318,model=Gate_BertExpert+CrossEncExpert+LRFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1017
2025-06-09 20:15:47,<frozen runpy>,pid=6318,model=Gate_BertExpert+CrossEncExpert+XGBFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.1026
2025-06-09 20:15:49,<frozen runpy>,pid=6318,model=Gate_BertExpert+CrossEncExpert+LGBMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1029
2025-06-09 20:15:51,<frozen runpy>,pid=6318,model=Gate_BertExpert+CrossEncExpert+KNNFeatureExpert,phase=fit,seconds=2.03,valid_log_loss=0.7871
2025-06-09 20:15:53,<frozen runpy>,pid=6318,model=Gate_BertExpert+CrossEncExpert+RFFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.1253
2025-06-09 20:15:55,<frozen runpy>,pid=6318,model=Gate_BertExpert+CrossEncExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1027
2025-06-09 20:15:57,<frozen runpy>,pid=6318,model=Gate_BertExpert+LRFeatureExpert+XGBFeatureExpert,phase=fit,seconds=2.23,valid_log_loss=0.1037
2025-06-09 20:15:59,<frozen runpy>,pid=6318,model=Gate_BertExpert+LRFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.1026
2025-06-09 20:16:01,<frozen runpy>,pid=6318,model=Gate_BertExpert+LRFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.7502
2025-06-09 20:16:03,<frozen runpy>,pid=6318,model=Gate_BertExpert+LRFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.1525
2025-06-09 20:16:05,<frozen runpy>,pid=6318,model=Gate_BertExpert+LRFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.1033
2025-06-09 20:16:08,<frozen runpy>,pid=6318,model=Gate_BertExpert+XGBFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.1036
2025-06-09 20:16:10,<frozen runpy>,pid=6318,model=Gate_BertExpert+XGBFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.7771
2025-06-09 20:16:12,<frozen runpy>,pid=6318,model=Gate_BertExpert+XGBFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.13
2025-06-09 20:16:14,<frozen runpy>,pid=6318,model=Gate_BertExpert+XGBFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1033
2025-06-09 20:16:16,<frozen runpy>,pid=6318,model=Gate_BertExpert+LGBMFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.7824
2025-06-09 20:16:18,<frozen runpy>,pid=6318,model=Gate_BertExpert+LGBMFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.1253
2025-06-09 20:16:20,<frozen runpy>,pid=6318,model=Gate_BertExpert+LGBMFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1032
2025-06-09 20:16:22,<frozen runpy>,pid=6318,model=Gate_BertExpert+KNNFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.7785
2025-06-09 20:16:24,<frozen runpy>,pid=6318,model=Gate_BertExpert+KNNFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.7758
2025-06-09 20:16:26,<frozen runpy>,pid=6318,model=Gate_BertExpert+RFFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.1226
2025-06-09 20:16:28,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+CrossEncExpert,phase=fit,seconds=2.04,valid_log_loss=0.0393
2025-06-09 20:16:30,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+LRFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.0434
2025-06-09 20:16:32,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+XGBFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.0448
2025-06-09 20:16:35,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+LGBMFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.0426
2025-06-09 20:16:37,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+KNNFeatureExpert,phase=fit,seconds=2.11,valid_log_loss=0.7129
2025-06-09 20:16:39,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+RFFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.0475
2025-06-09 20:16:41,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+QuoraDistilExpert+SVMFeatureExpert,phase=fit,seconds=2.25,valid_log_loss=0.0453
2025-06-09 20:16:43,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+CrossEncExpert+LRFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.0404
2025-06-09 20:16:45,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+CrossEncExpert+XGBFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.0405
2025-06-09 20:16:47,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+CrossEncExpert+LGBMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.0406
2025-06-09 20:16:49,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+CrossEncExpert+KNNFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.7924
2025-06-09 20:16:51,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+CrossEncExpert+RFFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.0489
2025-06-09 20:16:53,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+CrossEncExpert+SVMFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.0408
2025-06-09 20:16:55,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LRFeatureExpert+XGBFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.0451
2025-06-09 20:16:58,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LRFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.0448
2025-06-09 20:17:00,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LRFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.6677
2025-06-09 20:17:02,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LRFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.03,valid_log_loss=0.0505
2025-06-09 20:17:04,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LRFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.21,valid_log_loss=0.0459
